Ticket Nr.,Ticket type,Mandant,ticket_creator=3 // response=1,Ticket text,Ticket state,META Data
2017022463000090,Fehler in der App,SVBA,3,Ich habe ein Produkt gekauft das nicht funktioniert ab jetzt druckt uns der Lehrer die blätter aus. Wir nutzen das beeok ab itz nicht mehr.,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.10.5 | First install: 2016-08-18 19:31:10 MESZ | Last install: 2017-02-24 10:25:32 MEZ | Application starts: 114 | Unique Device : 1b03138934efcd7dfc24be61ff79565d | 
2017022463000080,Fehler in der App,SVBA,1,  Besten Dank für Ihre Support-Anfrage. Wir haben in der Protokoll-Datei gesehen dass Sie die App mehrfach gestartet haben. Dadurch funktioniert sie nicht mehr korrekt und es können beispielsweise keine Textstellen mehr markiert werden. Bitte schliessen Sie alle geöffneten Apps mittels dem Task-Manager und warten Sie nach dem Start bis die App komplett gestartet ist. Dies kann insbesondere nach einer Aktualisierung einen Moment dauern. Falls Sie nicht wissen wie man im Task-Manager die geöffneten Apps schliesst so starten Sie am Besten nochmals den Rechner neu. Sollten Sie trotzdem weiter Probleme mit der App haben dann senden Sie bitte nochmals eine neue Support-Anfrage unter Hilfe. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  24.02.2017 10:35 - xxx@xxx.xx schrieb: wir haben ein produkt gekauft das nicht funkzioniert und jetzt drückt uns der lehrer die bletter in die hand   wir arbeiten jetzt nicht mehr mit dem beook!!!!! was passiert mit dem geld das wir für nichts bezahlt haben!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  ,closed successful,App: beook 4.4.2 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2016-08-18 21:29:06 MESZ | Last install: 2017-02-24 10:10:38 MEZ | Application starts: 88 | Unique Device : 8a7f1fb988a62ee73dfad784ac80a175 | 
2017022463000080,Fehler in der App,SVBA,3,wir haben ein produkt gekauft das nicht funkzioniert und jetzt drückt uns der lehrer die bletter in die hand wir arbeiten jetzt nicht mehr mit dem beook!!!!! was passiert mit dem geld das wir für nichts bezahlt haben!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,closed successful,App: beook 4.4.2 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2016-08-18 21:29:06 MESZ | Last install: 2017-02-24 10:10:38 MEZ | Application starts: 88 | Unique Device : 8a7f1fb988a62ee73dfad784ac80a175 | 
2017022463000070,Fehler in der App,SVBA,1,  Wir haben Ihre Support-Anfrage erhalten besten Dank. Wir können darin kein Problem feststellen. Möglicherweise haben Sie aktuell auch gar kein Problem mit der App. Über die kommerzielle Seite sind wir nicht zuständig. Dies muss Ihre Lehrpeson mit dem SVBA diskutieren. Wir sind nur für die technische Seite zuständig. Falls Sie immer noch ein Problem mit der beook App haben dann bitten wir um Ihre Mithilfe. Wann tritt der Fehler auf? Ist dies ein neues Problem seit kurzem oder schon länger. Falls Sie kürzlich die App aktualisiert haben gibt es den Fehler erst seit der neuen Version? Können Sie das Problem mit einer bestimmten Stelle im ebook in Verbindung bringen? Oder erfolgt das Problem bei allen Inhalten gleich? Falls es mit dem Speichern der Inhalte zusammenhängt geschieht dies für alle Inhalte oder nur diejenigen welche Sie als letztes bearbeitet haben. Bitte versuchen Sie die obigen Fragen möglichst genau zu beantworten und verfahren Sie wie folgt: - Dokumentieren Sie bitte das Problem indem Sie Bildschirm-Fotos erstellen die den Zustand vor und nach dem Problem zeigen. - Notieren Sie die Zeit wann Sie jeweils die Screenshots erstellt haben. - Senden Sie danach bitte noch einmal eine neue Supportanfrage so erhalten wir eine neue Protokoll-Datei. Sie können im Text auf diese Ticket-Nummer verweisen indem Sie einfach die Nummer hineinkopieren - Sie erhalten danach eine Bestätigungsmeldung - Antworten Sie nun auf diese Meldung und senden uns bitte die zuvor erstellten Screenshots jeweils mit der Angabe um welche Zeit Sie diese erstellt haben. So können wir versuchen das Problem zu analysieren und Ihnen eine Lösung zu bieten. Besten Dank. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  24.02.2017 10:35 - xxx@xxx.xx schrieb: Wir hab ein Produkt gekauft das nicht funktioniert. Ab jetzt druckt uns unser Lehrer die Blätter aus. Wir arbeiten nicht mehr mit dem Beeok. Was machen wir mit den entstandenen Kosten? Freundliche Grüsse Luc Linder,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-18 21:05:15 MESZ | Last install: 2017-02-24 10:12:35 MEZ | Application starts: 90 | Unique Device : 92d1aa6cf8705d5a2063a77a780044b0 | 
2017022463000070,Fehler in der App,SVBA,3,Wir hab ein Produkt gekauft das nicht funktioniert. Ab jetzt druckt uns unser Lehrer die Blätter aus. Wir arbeiten nicht mehr mit dem Beeok. Was machen wir mit den entstandenen Kosten?,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-18 21:05:15 MESZ | Last install: 2017-02-24 10:12:35 MEZ | Application starts: 90 | Unique Device : 92d1aa6cf8705d5a2063a77a780044b0 | 
2017022463000040,Fehler in der App,SVBA,1,  Wir haben Ihre Support-Anfrage erhalten besten Dank. Wir können darin kein Problem feststellen. Möglicherweise haben Sie aktuell auch gar kein Problem mit der App. Über die kommerzielle Seite sind wir nicht zuständig. Dies muss Ihre Lehrpeson mit dem SVBA diskutieren. Wir sind nur für die technische Seite zuständig. Wann tritt der Fehler auf? Ist dies ein neues Problem seit kurzem oder schon länger. Falls Sie kürzlich die App aktualisiert haben gibt es den Fehler erst seit der neuen Version? Können Sie das Problem mit einer bestimmten Stelle im ebook in Verbindung bringen? Oder erfolgt das Problem bei allen Inhalten gleich? Falls es mit dem Speichern der Inhalte zusammenhängt geschieht dies für alle Inhalte oder nur diejenigen welche Sie als letztes bearbeitet haben. Bitte versuchen Sie die obigen Fragen möglichst genau zu beantworten und verfahren Sie wie folgt: - Dokumentieren Sie bitte das Problem indem Sie Bildschirm-Fotos erstellen die den Zustand vor und nach dem Problem zeigen. - Notieren Sie die Zeit wann Sie jeweils die Screenshots erstellt haben. - Senden Sie danach bitte noch einmal eine neue Supportanfrage so erhalten wir eine neue Protokoll-Datei. Sie können im Text auf diese Ticket-Nummer verweisen indem Sie einfach die Nummer hineinkopieren - Sie erhalten danach eine Bestätigungsmeldung - Antworten Sie nun auf diese Meldung und senden uns bitte die zuvor erstellten Screenshots jeweils mit der Angabe um welche Zeit Sie diese erstellt haben. So können wir versuchen das Problem zu analysieren und Ihnen eine Lösung zu bieten. Besten Dank. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  24.02.2017 10:33 - xxx@xxx.xx schrieb: Wir haben immernoch Probleme und deshalb druckt uns der Lehrer ab jetzt die Blätter wider aus wier arbeiten nicht mehr mit dem beook! Was machen wier mit den entschdandenen kosten????,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-21 15:30:42 MESZ | Last install: 2017-02-24 10:11:51 MEZ | Application starts: 80 | Unique Device : 7e22b49b0b94cc9ba97ce9377f431576 | 
2017022463000040,Fehler in der App,SVBA,3,Wir haben immernoch Probleme und deshalb druckt uns der Lehrer ab jetzt die Blätter wider aus wier arbeiten nicht mehr mit dem beook! Was machen wier mit den entschdandenen kosten????,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-21 15:30:42 MESZ | Last install: 2017-02-24 10:11:51 MEZ | Application starts: 80 | Unique Device : 7e22b49b0b94cc9ba97ce9377f431576 | 
2017022463000030,Anmeldung / Aktivierung,SVBA,1,  Den Aktivierungscode brauchen Sie nur einmal einzulösen danach sind die ebooks auf Ihr Konto eingelöst. Es genügt wenn Sie sich mit ihrem Benutzernamen und Passwort erneut anmelden. Freundliche Grüsse Sabrina Koller ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  24.02.2017 10:14 - xxx@xxx.xx schrieb: Guten Tag ich finde meinen Aktivierungscode nicht mehr und kann Beook nicht mehr Aktivieren.. Können Sie den Code irgendwo nachschauen? Mfg Gabriele Vecchio     ,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2016-08-17 20:07:46 MESZ | Last install: 2017-02-23 19:24:38 MEZ | Application starts: 98 | Unique Device : ee218f2bd51c208aa8459262350d8112 | 
2017022463000030,Anmeldung / Aktivierung,SVBA,3,Guten Tag ich finde meinen Aktivierungscode nicht mehr und kann Beook nicht mehr Aktivieren.. Können Sie den Code irgendwo nachschauen? Mfg Gabriele Vecchio,closed successful,App: beook 4.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2016-08-17 20:07:46 MESZ | Last install: 2017-02-23 19:24:38 MEZ | Application starts: 98 | Unique Device : ee218f2bd51c208aa8459262350d8112 | 
2017022363000150,Anmeldung / Aktivierung,Swissmem,1,Guten Tag Robert Schweigstetter Vielen Dank für die Fehlermeldung. Wir haben das Problem analysiert und werden es ist behoben.    Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 23.02.2017 14:51 - xxx@xxx.xx schrieb: Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.,closed successful,App: Swissmem eBOOK 3.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-02-16 09:22:28 MEZ | Last install: | Application starts: 4 | Unique Device : 3614dd24dc545a4b335d10b5bce37036 | 
2017022363000150,Anmeldung / Aktivierung,Swissmem,3,Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.,closed successful,App: Swissmem eBOOK 3.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-02-16 09:22:28 MEZ | Last install: | Application starts: 4 | Unique Device : 3614dd24dc545a4b335d10b5bce37036 | 
2017022363000060,Fehler in der App,BEOOK,3,,closed successful,App: beook 4.3.8 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.4.0-3235464 | First install: 2017-02-23 08:45:03 MEZ | Last install: 2017-02-23 08:45:03 MEZ | Application starts: 2 | Unique Device : 360de6bd2ef5bf3ad3f759e94263fc36 | 
2017022363000060,Fehler in der App,BEOOK,1,,closed successful,App: beook 4.3.8 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.4.0-3235464 | First install: 2017-02-23 08:45:03 MEZ | Last install: 2017-02-23 08:45:03 MEZ | Application starts: 2 | Unique Device : 360de6bd2ef5bf3ad3f759e94263fc36 | 
2017022363000050,Fehler in der App,SVBA,1,  Ihr Passwort wird nicht mehr richtig erkannt. Es gab einen Softwarefehler in der vorherigen Version von beook wodurch das Passwort falsch gespeichert wurde. Die trat dann auf wenn dieses eines der beiden Sonderzeichen enthält: + und & Dieser Fehler wurde mit der Version 4.4 behoben. Sie müssen nun Ihr Passwort neu setzen. - Melden Sie sich dazu ab indem Sie im Portal Haus-Symbol oben rechts auf Ihren Benutzernamen klicken - Sodann klicken Sie auf Abmelden - Wählen Sie die erste Option: Gerät abmelden - Danach wieder auf Anmelden - Hier gibt es einen Link um das Passwort zurückzusetzen. Klicken Sie darauf. Sie erhalten sodann eine Email. Falls Sie die Email nicht erhalten so prüfen Sie bitte in Ihrem Spam-Ordner ob diese dort gelandet ist. - Öffnen Sie diese Email und klicken Sie auf den Link. Sie werden sodann auf unsere Webseite weitergeleitet wo Sie ein neues Passwort setzen können. - Anschliessend melden Sie sich mit dem neu gesetzten Passwort in der App wieder an. Falls Sie gewisse ebooks nur unvollständig nutzen können so installieren Sie diese nochmals neu. Sollte dies nicht zum Erfolg führen dann senden Sie uns bitte nochmals eine neue Support-Anfrage aus der App. Wir entschuldigen uns für die Unannehmlichkeiten durch diesen Softwarefehler. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  23.02.2017 08:45 - xxx@xxx.xx schrieb: Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Fehlverhalten des Programms getätigt haben. Sehr geerhte Damen und Herren. Ich habe nun die neuste Version heruntergeladen doch im Menü steht das Grundlagen unvollständig Heruntergeladen sind. Jedoch kann ich diese auch nicht aktualisieren denn es kommt immer ein Fehler. Ich kann die Grundlagen auch nicht öffnen. Gruss Fabian Schmid,closed successful,App: beook 4.4.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-10 16:13:31 MESZ | Last install: 2017-02-23 08:21:25 MEZ | Application starts: 29 | Unique Device : 9f0166b5518a3dbd9fba96db0023371d | 
2017022363000050,Fehler in der App,SVBA,3,Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Fehlverhalten des Programms getätigt haben. Sehr geerhte Damen und Herren. Ich habe nun die neuste Version heruntergeladen doch im Menü steht das Grundlagen unvollständig Heruntergeladen sind. Jedoch kann ich diese auch nicht aktualisieren denn es kommt immer ein Fehler. Ich kann die Grundlagen auch nicht öffnen.,closed successful,App: beook 4.4.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-10 16:13:31 MESZ | Last install: 2017-02-23 08:21:25 MEZ | Application starts: 29 | Unique Device : 9f0166b5518a3dbd9fba96db0023371d | 
2017022363000020,Fehler in der App,SVBA,1,  Ihr Passwort wird nicht mehr richtig erkannt. Es gab einen Softwarefehler in der vorherigen Version von beook wodurch das Passwort falsch gespeichert wurde. Die trat dann auf wenn dieses eines der beiden Sonderzeichen enthält: + und & Dieser Fehler wurde mit der Version 4.4 behoben. Sie müssen nun Ihr Passwort neu setzen. - Melden Sie sich dazu ab indem Sie im Portal Haus-Symbol oben rechts auf Ihren Benutzernamen klicken - Sodann klicken Sie auf Abmelden - Wählen Sie die erste Option: Gerät abmelden - Danach wieder auf Anmelden - Hier gibt es einen Link um das Passwort zurückzusetzen. Klicken Sie darauf. Sie erhalten sodann eine Email. Falls Sie die Email nicht erhalten so prüfen Sie bitte in Ihrem Spam-Ordner ob diese dort gelandet ist. - Öffnen Sie diese Email und klicken Sie auf den Link. Sie werden sodann auf unsere Webseite weitergeleitet wo Sie ein neues Passwort setzen können. - Anschliessend melden Sie sich mit dem neu gesetzten Passwort in der App wieder an. Falls Sie gewisse ebooks nur unvollständig nutzen können so installieren Sie diese nochmals neu. Sollte dies nicht zum Erfolg führen dann senden Sie uns bitte nochmals eine neue Support-Anfrage aus der App. Wir entschuldigen uns für die Unannehmlichkeiten durch diesen Softwarefehler. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  23.02.2017 08:38 - xxx@xxx.xx schrieb: Ich habe die Version 4.4.1 Installiert und jetzt gehen die Bilder zum bearbeiten nicht mehr auf. Ob ich speichern oder bearbeiten kann weiss ich noch nicht weil es nicht mal aufgeht.,closed unsuccessful,App: beook 4.4.1 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-07 11:46:11 MESZ | Last install: 2017-02-23 08:21:30 MEZ | Application starts: 89 | Unique Device : 58e7af2227234be2f265c7bfa30c69b1 | 
2017022363000020,Fehler in der App,SVBA,3,Ich habe die Version 4.4.1 Installiert und jetzt gehen die Bilder zum bearbeiten nicht mehr auf. Ob ich speichern oder bearbeiten kann weiss ich noch nicht weil es nicht mal aufgeht.,closed unsuccessful,App: beook 4.4.1 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-07 11:46:11 MESZ | Last install: 2017-02-23 08:21:30 MEZ | Application starts: 89 | Unique Device : 58e7af2227234be2f265c7bfa30c69b1 | 
2017022263000030,Fehler in der App,IONESOFT,3,,closed successful,App: beook 4.3.8 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-8374498 | First install: 2017-02-21 21:37:03 MEZ | Last install: 2017-02-21 21:37:03 MEZ | Application starts: 7 | Unique Device : 5ad8847ff2da4b513171202c98a00ae6 | 
2017022263000030,Fehler in der App,IONESOFT,1,,closed successful,App: beook 4.3.8 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-8374498 | First install: 2017-02-21 21:37:03 MEZ | Last install: 2017-02-21 21:37:03 MEZ | Application starts: 7 | Unique Device : 5ad8847ff2da4b513171202c98a00ae6 | 
2017022263000020,Fehler in der App,SVBA,1,"   Besten Dank für Ihre Anfrage. Wir haben gesehen dass Sie einen Fehler in der Version 4.4.0 gibt  Die neueste Version 4.4.1 hat zahlreiche Fehlerkorrekturen und Verbesserungen. Bitte aktualisieren Sie diese nochmals. Sollte das Problem weiterhin auftreten so senden Sie bitte wieder eine neue Support-Anfrage unter dem Menupunkt \""Hilfe\"" damit wir es in der mitgesendeten Log-Datei untersuchen können. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  22.02.2017 10:44 - xxx@xxx.xx schrieb: Ich wollte eine Aufgabe lösen und habe dann die text fuktion benutzen wollen das ging Tiptop nur dann beim abspeichern ging es nicht aber mit den restlichen optionen geht alles; sprich Leuchtstift zB. ",closed successful,App: beook 4.4.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-12-21 10:22:01 MEZ | Last install: 2017-02-22 09:58:24 MEZ | Application starts: 7 | Unique Device : f112d48b8f087f5d6b0a7fa47cd945f1 | 
2017022263000020,Fehler in der App,SVBA,3,Ich wollte eine Aufgabe lösen und habe dann die text fuktion benutzen wollen das ging Tiptop nur dann beim abspeichern ging es nicht aber mit den restlichen optionen geht alles; sprich Leuchtstift zB.,closed successful,App: beook 4.4.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-12-21 10:22:01 MEZ | Last install: 2017-02-22 09:58:24 MEZ | Application starts: 7 | Unique Device : f112d48b8f087f5d6b0a7fa47cd945f1 | 
2017022263000010,Fehler in der App,IONESOFT,3,,closed successful,App: beook 4.3.8 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-8374498 | First install: 2017-02-21 21:37:03 MEZ | Last install: 2017-02-21 21:37:03 MEZ | Application starts: 6 | Unique Device : 5ad8847ff2da4b513171202c98a00ae6 | 
2017022263000010,Fehler in der App,IONESOFT,1,,closed successful,App: beook 4.3.8 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-8374498 | First install: 2017-02-21 21:37:03 MEZ | Last install: 2017-02-21 21:37:03 MEZ | Application starts: 6 | Unique Device : 5ad8847ff2da4b513171202c98a00ae6 | 
2017022163000150,Fehler in der App,BEOOK,3,Sharing: Sendungen | Dossier ist nicht aufrufbar.,closed successful,App: beook 4.3.7 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-01-06 16:19:26 MEZ | Last install: 2017-02-21 14:42:31 MEZ | Application starts: 109 | Unique Device : b510333b03becaf81b0edc4a90a7f40d | 
2017022163000150,Fehler in der App,BEOOK,1,,successful,App: beook 4.3.7 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-01-06 16:19:26 MEZ | Last install: 2017-02-21 14:42:31 MEZ | Application starts: 109 | Unique Device : b510333b03becaf81b0edc4a90a7f40d | 
2017022163000140,Fehler in der App,IONESOFT,3,,closed successful,App: beook 4.3.7 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-8374498 | First install: 2017-02-21 14:43:05 MEZ | Last install: 2017-02-21 14:50:16 MEZ | Application starts: 3 | Unique Device : 5ad8847ff2da4b513171202c98a00ae6 | 
2017022163000140,Fehler in der App,IONESOFT,1,,closed successful,App: beook 4.3.7 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-8374498 | First install: 2017-02-21 14:43:05 MEZ | Last install: 2017-02-21 14:50:16 MEZ | Application starts: 3 | Unique Device : 5ad8847ff2da4b513171202c98a00ae6 | 
2017022063000170,Anmeldung / Aktivierung,IONESOFT,3," \""No cloud-service choosen\"" obwohl dropbox aktiv & funktionabel ist. ",closed successful,App: beook 4.3.4 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.3 | First install: 2017-01-19 14:53:58 CET | Last install: 2017-02-16 11:59:01 MEZ | Application starts: 19 | Unique Device : e095d65c792f651ef7f1f0223d63cc7a | 
2017022063000170,Anmeldung / Aktivierung,IONESOFT,1,,closed successful,App: beook 4.3.4 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.3 | First install: 2017-01-19 14:53:58 CET | Last install: 2017-02-16 11:59:01 MEZ | Application starts: 19 | Unique Device : e095d65c792f651ef7f1f0223d63cc7a | 
2017022063000050,Fehler in der App,BEOOK,1,eTest Mapping Datei war nicht korrekt Header wurde verfälscht,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: i686 | System Name: Linux | System Version: 3.4.34-4078681 | First install: 2017-02-01 12:04:22 MEZ | Last install: 2017-02-01 12:04:22 MEZ | Application starts: 2 | Unique Device : 31219458c6e14507573e3335343acd68 | 
2017022063000050,Fehler in der App,BEOOK,3,,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: i686 | System Name: Linux | System Version: 3.4.34-4078681 | First install: 2017-02-01 12:04:22 MEZ | Last install: 2017-02-01 12:04:22 MEZ | Application starts: 2 | Unique Device : 31219458c6e14507573e3335343acd68 | 
2017021963000020,Geräteanzahl überschritten,SVBA,1,"   Wir haben alle Ihre Geräte auf dem Lizenzserver ausgetragen. Sie können die App nochmals neu starten dann wird Ihr Gerät automatisch wieder registriert. Sollte dies nicht zum Ziel führen so frischen Sie Ihren Benutzeraccount auf dem Gerät manuell auf. Dazu gehen Sie ins Portal Haus-Symbol in der linken Seitenleiste und klicken oben rechts auf Ihren Benutzernamen. Sodann sehen Sie einen grauen runden Pfeil. Klicken Sie darauf um Ihr Benutzerkonto mit dem Lizenzserver abzugleichen. Wenn dies zu einem Authentisierungsfehler führen sollte dann melden Sie sich bitte ab mit \""Abmelden\"" und wählen sodann \""Gerät abmelden\"". Danach melden Sie sich wieder frisch an. Sie können sich hier auch ein neues Passwort setzen indem Sie auf \""Passwort vergessen\"" klicken und danach mittels dem erhaltenen E-Mail ein neues setzen. Bei allfälligen Problemen senden Sie bitte eine neue Support-Anfrage damit wir die Protokoll-Datei prüfen können. Anderernfalls gehen wir davon aus dass sich Ihr Problem gelöst hat und schliessen das Ticket. Freundliche Grüsse Sabrina Koller ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  19.02.2017 20:43 - xxx@xxx.xx schrieb: Falls die maximale Anzahl an Geräten überschritten wurde nennen Sie bitte das Gerät für das die Lizenz entfernt werden soll. Ich habe das Problem erneut mit der Gerätenzahl obwohl ich Beook nur auf meinem MacBook installiert habe und verwende. ",closed successful,App: beook 3.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.3 | First install: 2016-08-15 07:30:45 MESZ | Last install: 2017-02-19 20:40:24 MEZ | Application starts: 99 | Unique Device : 2f8a978feb8ff3f7e8ba5aa2d7a155f5 | 
2017021963000020,Geräteanzahl überschritten,SVBA,3,Ich habe das Problem erneut mit der Gerätenzahl obwohl ich Beook nur auf meinem MacBook installiert habe und verwende.,closed successful,App: beook 3.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.3 | First install: 2016-08-15 07:30:45 MESZ | Last install: 2017-02-19 20:40:24 MEZ | Application starts: 99 | Unique Device : 2f8a978feb8ff3f7e8ba5aa2d7a155f5 | 
2017021763000120,Anmeldung / Aktivierung,BEOOK,1,Guten Tag Aathusjan Maniyalagan Dann ist alles gut? Es gibt momentan einen Bug mit Passwörtern die ein + oder & enthalten. Verzichten Sie bitte momentan auf diese beiden Zeichen. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 17.02.2017 20:15 - xxx@xxx.xx schrieb: Das mit den 2 Passwörtern hats sich geklärt. Mit freundlichen Grüssen Aathusjan Maniyalaga,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.3 | First install: 2017-02-17 19:34:41 MEZ | Last install: | Application starts: 2 | Unique Device : 7321589c3eb0a2fc7a4f1ca7f0e95623 | 
2017021763000120,Anmeldung / Aktivierung,BEOOK,3,Das mit den 2 Passwörtern hats sich geklärt. Mit freundlichen Grüssen,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.3 | First install: 2017-02-17 19:34:41 MEZ | Last install: | Application starts: 2 | Unique Device : 7321589c3eb0a2fc7a4f1ca7f0e95623 | 
