ticket,type,client,issuer,inquiry,state,meta,answer
2019022763000010,Fehler in der App,SVBA,3,zeichnungen werden vom inkscape manchmal nicht übernommen ausserdem verschwinden viele ausgefüllte sachen trotz der synchronisierung der cloud,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-10 20:38:17 MESZ | Last install: 2019-01-09 08:36:24 MEZ | Application starts: 147 | Unique Device : 412e4ea893bc1d2cbb37fe14994620de | ,"   wenn sie inkscape als externen zeichnungseditor nutzen möchten dann verwenden sie bitte die aktuelle version von der inkscape webseite. es besteht ein problem mit der inkscape version aus dem windows app store die anreicherungen werden nicht übernommen und das bild lässt sich nicht ein zweites mal öffnen. fall sie bereits die version aus dem windows app store installiert haben dann deinstallieren sie zuerst die inkscape app und installieren danach die inkscape version von der offiziellen webseite [1]https://inkscape.org/en/release/. diese funktioniert problemlos im zusammenspiel mit beook. anmerkung: möglicherweise können sie das zuvor bereits bearbeitete bild nachträglich nicht noch einmal bearbeiten. ein restart des pcs kann hier helfen. alternativ können sie auch ein bildschirmfoto erstellen und dieses als foto auf eigener eigenen seite einfügen welches sie danach ebenso bearbeiten können. oder sie nehmen den sketchpad editor für diese abbildung. bitte überprüfen sie die korrekte funktion von inkscape mit einem anderen bild welches sie noch nie bearbeitet haben. häufiger fehler: klicken sie im kleinen popup auf \""änderungen übernehmen\"" erst nachdem sie in inkscape die zeichnung gespeichert haben. der dialog muss dabei offen bleiben. bezüglich fehlender annotationen: - die speicherung von annotationen erfolgt nach dem seitenwechsel. - nach einem kapitelwechsel werden die notizen in der cloud gespeichert. es ist also wichtig dass sie die app nach dem erstellen von notizen nicht einfach beenden sondern vorher zumindest die seite wechseln. freundliche grüsse sabrina hayoz ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  27.02.2019 09:41 - xxx@xxx.xx schrieb: guten tag zeichnungen werden vom inkscape manchmal nicht übernommen ausserdem verschwinden viele ausgefüllte sachen trotz der synchronisierung der cloud würde mich über eine schnelle lösung freuen [1] https://inkscape.org/en/release/ "
2019022663000110,Fehler in der App,SVBA,3,ich habe einen anzeige fehler bei mehreren büchern. mir wird auch duch mehrmaliges aktualisieren keine informationen bzw. die azfaben die im buch sind angezeigt. ist es möglich das ich dies selber beheben kann? freundliche grüsse,closed successful,App: beook 5.5.0 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-20 18:45:25 MESZ | Last install: 2019-01-08 14:36:42 MEZ | Application starts: 44 | Unique Device : 6a1fc2d14e4ccfa0ec423b368bfcd819 | ,  wir haben ihre support-anfrage erhalten besten dank. damit wir das problem besser eingrenzen können bitten wir sie um ihre mithilfe. wann tritt der fehler auf? ist dies ein neues problem seit kurzem oder schon länger. falls sie kürzlich die app aktualisiert haben gibt es den fehler erst seit der neuen version? können sie das problem mit einer bestimmten stelle im ebook in verbindung bringen? oder erfolgt das problem bei allen inhalten gleich? falls es mit dem speichern der inhalte zusammenhängt geschieht dies für alle inhalte oder nur diejenigen welche sie als letztes bearbeitet haben. bitte versuchen sie die obigen fragen möglichst genau zu beantworten und verfahren sie wie folgt: - dokumentieren sie bitte das problem indem sie bildschirm-fotos erstellen die den zustand vor und nach dem problem zeigen. - notieren sie die zeit wann sie jeweils die screenshots erstellt haben. - senden sie danach bitte noch einmal eine neue supportanfrage so erhalten wir eine neue protokoll-datei. sie können im text auf diese ticket-nummer verweisen indem sie einfach die nummer hineinkopieren - sie erhalten danach eine bestätigungsmeldung - antworten sie nun auf diese meldung und senden uns bitte die zuvor erstellten screenshots jeweils mit der angabe um welche zeit sie diese erstellt haben. so können wir versuchen das problem zu analysieren und ihnen eine lösung zu bieten. besten dank. freundliche grüsse sabrina hayoz ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  26.02.2019 14:48 - xxx@xxx.xx schrieb: ich habe einen anzeige fehler bei mehreren büchern. mir wird auch duch mehrmaliges aktualisieren keine informationen bzw. die azfaben die im buch sind angezeigt. ist es möglich das ich dies selber beheben kann? freundliche grüsse
2019022663000090,Geräteanzahl überschritten,SVBA,3,geräteanzahl wurde überrschritten ohne dass ein anderes gerät verwendet wird.,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-26 14:09:05 MEZ | Last install: | Application starts: 2 | Unique Device : fb186559fece5ee04949f5929b841bcb | ,  wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüsse sabrina hayoz ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  26.02.2019 14:19 - xxx@xxx.xx schrieb: geräteanzahl wurde überrschritten ohne dass ein anderes gerät verwendet wird.
2019022663000080,Anmeldung / Aktivierung,BWZ,3,guten tag bei mir funktioniert das beook tiptop. ich schreibe im auftrag von nicole boschung.,closed successful,App: beook 5.4.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-18 16:07:37 MESZ | Last install: | Application starts: 142 | Unique Device : 27ba8036d0d79a20416f741cef8279a1 | ,guten tag joana alabor vielen dank für die support-anfrage. ich konnte nun nicole bereits antworten. freundliche grüsse sabrina hayoz ionesoft gmbh 26.02.2019 13:54 - xxx@xxx.xx schrieb: mit einer detaillierten fehlerbeschreibung helfen sie uns diese app weiter zu verbessern. guten tag bei mir funktioniert das beook tiptop. ich schreibe im auftrag von nicole boschung. freundliche grüsse joana alabor
2019022663000070,Anmeldung / Aktivierung,BWZ,3,ich kann in meinem beook keine lehrmittel ehr besichtigen. bei meinen mitschühlern funktiorniert es ausser bei dario auch nicht. so mit kann ich mich nicht mehr informieren und nicht vollständig in der klasse mitarbeiten habe auch keinen aktivierungscood enthalten was muss und kann ich tun ? ich habe vorhin auch direkt bei euch angerufen. und man hat mich gbitet erneut eine subbrotanfrage zu machen. liebe grüsse boschung nicole,closed successful,App: beook 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-19 13:17:29 MEZ | Last install: | Application starts: 7 | Unique Device : dab7c99844d8cfb93e163f446b4dcafa | ,guten tag nicole boschung ihre bücher sind auf folgenden benutzer eingelöst: [1]xxx@xxx.xx sie müssten sich also mit diesem benutzer in der app anmelden und nicht mit\xxx@xxx.xx damit sie wieder zu ihren büchern gelangen. ausserdem wäre noch ein update der app auf die version 5.5.0 möglich. freundliche grüsse sabrina hayoz ionesoft gmbh 26.02.2019 13:54 - xxx@xxx.xx schrieb: guten tag ich kann in meinem beook keine lehrmittel ehr besichtigen. bei meinen mitschühlern funktiorniert es ausser bei dario auch nicht. so mit kann ich mich nicht mehr informieren und nicht vollständig in der klasse mitarbeiten habe auch keinen aktivierungscood enthalten was muss und kann ich tun ? ich habe vorhin auch direkt  bei euch angerufen. und man hat mich gbitet erneut eine subbrotanfrage zu machen. liebe grüsse boschung nicole   meine mitschülerin schreibt auch wie besprochen eine subbrot anfrage bei ihr geht es. sie heisst joana alabor [1] https://license.ioneaccess.ch/hd/#
2019022563000080,Fehler in der App,hep,3," leider kann ich die integrierten videos der app injektionen auf meinem endgerät laptop nicht abspielen. das programm meldet folgende fehlermeldung: \""no compatible source was found for this video\"". ich habe es sowohl mit java als auch mit adobe flash ausprobiert. über ihre hilfe und einen lösungsweg freue ich mich. mit freundlichen grüßen ",closed successful,App: eLehrmittel 5.4.6 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-21 20:54:43 MEZ | Last install: | Application starts: 4 | Unique Device : 2a2bd19a82664ad7d7a8272ab6f92ff9 | ," vielen dank für ihre support-anfrage. bitte klicken sie oben links auf das haussymbol portal dann rechts auf das \""zahnrädchen-symbol\"" einstellungen. dort können sie \""anzeige und navigation\"" anwählen und bei \""navigation\"" können sie \""videos mit externem programm öffnen\"" anklicken. so sollten die videos wieder funktionieren. bitte geben sie uns doch kurz bescheid ob es geklappt hat. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [1]www.hep-verlag.ch 25.02.2019 22:17 - xxx@xxx.xx schrieb: sehr geehrte damen und herren leider kann ich die integrierten videos der app injektionen auf meinem endgerät laptop nicht abspielen. das programm meldet folgende fehlermeldung: \""no compatible source was found for this video\"". ich habe es sowohl mit java als auch mit adobe flash ausprobiert. über ihre hilfe und einen lösungsweg freue ich mich. mit freundlichen grüßen lisa paul [1] http://www.hep-verlag.ch/ "
2019022563000070,Geräteanzahl überschritten,DIHK,3,hab mir einen neuen laptop gekauft und da steht geräteanzahl überschritten. können sie mir helfen?,closed successful,App: IHK lernen mobil 5.5.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-25 18:45:30 MEZ | Last install: | Application starts: 4 | Unique Device : 9c8faad1eb034704cd30fd1a75a7ce6b | ,guten tag helmut mühlberger wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüße sabrina hayoz ihr support-team im auftrag der dihk-bildungs-gmbh sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  25.02.2019 19:04 - xxx@xxx.xx schrieb: hallo hab mir einen neuen laptop gekauft und da steht geräteanzahl überschritten. können sie mir helfen? lg
2019022563000060,Anmeldung / Aktivierung,RICHM,3,"ich wollte heute das beook auf meinem laptop aktuallisieren. trotz löschen des alten programms und erneutem download kann ich die neuste version nicht auf meinem laptop laden. auf dem pc für die schulung der lernenden funktioniert es einwandfrei. als fehlermeldung wird \""gerätezahl überschritten\"" angegeben. ich habe aber das beook nur auf dem schulungspc und dem laptop installiert also zwei geräte. den laptop benötige ich für eine weiterbildung am 16. märz in bern. wo liegt mein fehler?? freundliche grüsse balz wyss ",closed_waiting_for_reply,App: beook 5.5.0 | Model: 2 cores | Platform: x86 | System Name: Windows XP | System Version: 5.1 | First install: 2015-08-07 11:06:30 MESZ | Last install: 2019-02-25 11:29:06 MEZ | Application starts: 14 | Unique Device : f3c8e2882a60401638ee7878e45d7979 | ," guten tag herr wyss wir haben ihre geräteanzahl erhöht nun sollte es funktionieren. versuchen sie ihren benutzer-account aufzufrischen. - öffnen sie das portal der app haus-symbol in der seitenleiste oben links. - dann klicken sie oben rechts auf ihren benutzer name oder email mit symbol. - frischen sie nun ihren account und ihre installation auf indem sie auf den menü-punkt «konto und lizenzen aktualisieren» klicken. - warten sie bis der vorgang abgeschlossen ist. sollte sich das problem mit diesem vorgang nicht lösen lassen melden sie sich noch einmal mit ihrem beook-konto ab option «gerät abmelden» und melden sie sich anschliessen noch einmal neu an. falls sie damit nicht ans ziel kommen senden sie uns bitte eine neue support-anfrage direkt aus der app. freundliche grüsse richemont support richemont fachschule 25.02.2019 14:14 - xxx@xxx.xx schrieb: ich wollte heute das beook auf meinem laptop aktuallisieren. trotz löschen des alten programms und erneutem download kann ich die neuste version nicht auf meinem laptop laden. auf dem pc für die schulung der lernenden funktioniert es einwandfrei. als fehlermeldung wird \""gerätezahl überschritten\"" angegeben. ich habe aber das beook nur auf dem schulungspc und dem laptop installiert also zwei geräte. den laptop benötige ich für eine weiterbildung am 16. märz in bern. wo liegt mein fehler?? freundliche grüsse balz wyss fachlehrer konditorenfachschule st. gallen "
2019022563000050,Geräteanzahl überschritten,SVBA,3," in meinem beook funktionieren die inhalte des fr fachrechenbuches nicht mehr. es erscheint die meldung \""geräteanzahl überschritten\"". nach meinem wissen ist dieses lizenz jedoch nur auf meinem lap top und sonst nirgends installiert. können sie mit das fr-buch wieder freischalten? ",closed successful,App: beook 5.5.0 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-07 10:54:02 MESZ | Last install: 2019-02-21 13:12:29 MEZ | Application starts: 96 | Unique Device : 83f224c5997cfef3806c38c4a2c7b1a6 | ,"   wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüsse sabrina hayoz ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  25.02.2019 14:07 - xxx@xxx.xx schrieb: guten tag in meinem beook funktionieren die inhalte des fr fachrechenbuches nicht mehr. es erscheint die meldung \""geräteanzahl überschritten\"". nach meinem wissen ist dieses lizenz jedoch nur auf meinem lap top und sonst nirgends installiert. können sie mit das fr-buch wieder freischalten? danke und gruss "
2019022463000040,Geräteanzahl überschritten,DIHK,3,hallo zusammen ich würde gerne die lizenzen bei dem geräten samsung galaxy tab a und samsung galaxy 7 entfernen lassen. beim samsung galaxy tab 2 soll sie bleiben. vielen dank im voraus und viele grüße,closed successful,App: IHK Lernen mobil 5.4.8 | Model: 8 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.9-14049411 | First install: 2019-01-28 22:33:17 MEZ | Last install: 2019-01-28 22:33:17 MEZ | Application starts: 7 | Unique Device : 1453cd1ae805e39e4fd1800553ee0ec7 | ,guten tag christopher eder wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüße sabrina hayoz ihr support-team im auftrag der dihk-bildungs-gmbh sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  24.02.2019 22:43 - xxx@xxx.xx schrieb: hallo zusammen ich würde gerne die lizenzen bei dem geräten samsung galaxy tab a und samsung galaxy 7 entfernen lassen.  beim samsung galaxy tab 2 soll sie bleiben. vielen dank im voraus und viele grüße christopher eder
2019022463000010,Fehler in der App,BWZ,3,mein problem ist dass ich selbst wenn ich mit dem internet verbunden bin nur 10 seiten anschauen kann .und das andere problemdas ich noch habe ist das ich nicht mehr zwischen z.b dem wissen und derm darstellen wechseln kann.,closed_max_devices,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-16 20:47:12 MESZ | Last install: 2019-01-16 12:48:27 MEZ | Application starts: 78 | Unique Device : d8730f060de28dd67d3a4b3dafbde172 | ,guten tag dario bühler wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüsse bwz support berufsbildungszentrum zofingen 24.02.2019 10:07 - xxx@xxx.xx schrieb: mit einer detaillierten fehlerbeschreibung helfen sie uns diese app weiter zu verbessern. 1. bitte wählen sie die art des fehlers in der auswahlliste aus und ergänzen sie den text in diesem fenster. 2. mit ihrer anfrage senden sie eine logdatei die neben einem fehlerprotokoll auch daten über ihr gerät enthält. 3. weitere informationen wie screenshots können sie als antwort auf das bestätigungsmail übermitteln. 4. sollten sie kein bestätigungsmail erhalten dann prüfen sie bitte ihre email adresse und senden gegebenenfalls nochmals eine support-anfrage. mein problem ist dass ich selbst wenn ich mit dem internet verbunden bin nur 10 seiten anschauen kann .und das andere problemdas ich noch habe ist das ich nicht mehr zwischen z.b dem wissen und derm darstellen wechseln kann.
2019022163000100,Geräteanzahl überschritten,DIHK,3,bitte iphone und ipad entfernen.,closed successful,App: IHK lernen mobil 5.5.1 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.14.3 | First install: 2019-02-21 08:02:27 MEZ | Last install: | Application starts: 3 | Unique Device : 945ecfb6507ae9b1013da982dba22b22 | ,guten tag sebastian böhler wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüße sabrina hayoz ihr support-team im auftrag der dihk-bildungs-gmbh sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  21.02.2019 20:18 - xxx@xxx.xx schrieb: falls die maximale anzahl an geräten überschritten wurde nennen sie bitte das gerät für das die lizenz entfernt werden soll. bitte iphone und ipad entfernen. vielen dank
2019022163000080,Anmeldung / Aktivierung,SVBA,3,ich kann das kapitel technisches englisch nicht herunterladen es steht immer unvollständige installation,closed successful,App: beook 4.4.1 | Model: 8 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2016-08-23 23:52:18 MESZ | Last install: 2017-02-23 08:19:57 MEZ | Application starts: 51 | Unique Device : fe6f21ca6481801637033f54181999c1 | ,  vielen dank für ihre support-anfrage. ihre beook-app ist nicht auf dem neusten stand. es kann daher zu kompatibilitätsproblemen mit der datenbank kommen. zum aktualisieren gehen sie bitte wie folgt vor: 1. löschen sie beook aus ihrem programme ordner. 2. laden sie die aktuelle beook version von der webseite herunter: [1]http://beook.ch/download 3. starten sie das installations-programm und folgen sie der anleitung. 4. starten sie beook aus dem programme ordner und melden sie sich mit ihrem benutzernamen und passwort an. ihr markierungen eigenen seiten und lesezeichen bleiben dabei erhalten. falls das problem nach dem update weiterhin besteht sende sie uns bitte erneut einen fehlerbericht aus der app. freundliche grüsse sabrina hayoz ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  21.02.2019 16:49 - xxx@xxx.xx schrieb: ich kann das kapitel technisches englisch nicht herunterladen es steht immer unvollständige installation [1] http://beook.ch/download
2019022163000060,Fehler in der App,hep,3,leider fehlen mir paar kapitel im lehrmittel lm-a d. eins davon brauche ich jetzt in der schule heizungs- und lüftungsanlagen ich habe die app mehrfach gelöscht und neu installiert funktioniert trotzdem nicht. computer habe ich auch schon heruntergefahren. ich bitte sie um hilfe. ich wünsche ihnen einen schönen tag. freundliche grüsse,closed successful,App: eLehrmittel 5.4.6 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.6 | First install: 2015-08-06 13:26:41 MESZ | Last install: 2019-02-21 14:23:06 MEZ | Application starts: 200 | Unique Device : 1364858ce66c03ec187844062dc2f360 | ,vielen dank für ihre support-anfrage. sie haben das elehrmittel nicht vollständig installiert deshalb können sie auch nicht auf alle kapitel zugreifen. bitte melden sie sich mit der mail-adresse: xxx@xxx.xx in der app an danach klicken sie das elehrmittel auf dem portal an löschen und installieren sie dieses neu. bitte beachten sie dass sie die installation nicht unterbrechen und über eine sehr gute internetverbindung für die installation verfügen. schliessen sie die app während des vorgangs nicht. danach sollten sie zugang zu allen kapiteln haben. könnten sie uns kurz zurück melden ob dies geklappt hat? besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [1]www.hep-verlag.ch 21.02.2019 14:32 - xxx@xxx.xx schrieb: guten tag leider fehlen mir paar kapitel im lehrmittel lm-a d. eins davon brauche ich jetzt in der schule heizungs- und lüftungsanlagen ich habe die app mehrfach gelöscht und neu installiert funktioniert trotzdem nicht. computer habe ich auch schon heruntergefahren. ich bitte sie um hilfe. ich wünsche ihnen einen schönen tag. freundliche grüsse vladlena denysova [1] http://www.hep-verlag.ch/
2019022163000050,Fehler in der App,SVBA,3,ich kann die bilder nicht mehr öffnen um mit dem editorprogramm diese zu bearbeiten. freundliche grüsse,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-14 17:24:17 MESZ | Last install: 2019-01-17 10:25:19 MEZ | Application starts: 268 | Unique Device : f670ba2cc771c0419a1a45c9c668773c | ,  die app öffnet eine aufgabe jeweils im voreingestellten editor. wenn sie jedoch eine aufgabe im svg editor einmal bearbeitet haben so ist es kompatibilitätsgründen nicht mehr möglich diese aufgabe im sketchpad editor zu bearbeiten. dann öffnet sie sich nur noch im svg editor. sie können jedoch die aufgabe mit dem symbol am rechten rand der vorschau zurücksetzen und danach wieder im sketchpad editor bearbeiten. freundliche grüsse sabrina hayoz ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  21.02.2019 11:18 - xxx@xxx.xx schrieb: guten tag ich kann die bilder nicht mehr öffnen um mit dem editorprogramm diese zu bearbeiten. freundliche grüsse manuel anner
2019022163000030,Fehler in der App,Swissmem,3,normenauszug 2018 rechenbuch metall tabellenbuchs metall fechkundebuch metall machineworld topdesign automation control konstrukteur 1 konstrukteur 2 und konstrukteur 3 funktionieren nicht mehr. es kommt die meldung „nicht mehr seiten kostenlos verfügbar“. habe alle bücher bezahlt und bis vor kurzem haben alle funktioniert.,closed successful,User account exists: Yes | | App: Swissmem v5.5.0 | Jailbroken: No | Model: iPad | Platform: iPad71 | System Name: iOS | System Version: 12.1 | First install: 2018-08-03 09:45:02 MESZ | Application starts: 7 | Unique Device : e31e1dccd0d7f3cdc76c12f396f9657f | UI Type: Extended | ,guten tag tim jäger besten dank für ihren bericht. es ist eine neue version der app für ios erschienen welche das gemeldete problem wahrscheinlich behebt. bitte aktualisieren sie diese neue version unter updates in der appstore app. falls der fehler danach immer noch auftritt so senden sie bitte nochmals eine neue support-anfrage. besten dank für ihre mithilfe. freundliche grüsse swissmem support swissmem 21.02.2019 09:07 - xxx@xxx.xx schrieb: normenauszug 2018 rechenbuch metall tabellenbuchs metall fechkundebuch metall machineworld topdesign automation control konstrukteur 1 konstrukteur 2 und konstrukteur 3 funktionieren nicht mehr. es kommt die meldung „nicht mehr seiten kostenlos verfügbar“. habe alle bücher bezahlt und bis vor kurzem haben alle funktioniert. vielen dank
2019022163000020,Geräteanzahl überschritten,Swissmem,3,kürzlich habe ich mir ein neues notebook gekauft weil mein altes nicht mehr funktionierte. auch mein handy ist mir leider abhanden gekommen. nicht gerade mein bester monat zugegeben. deshalb möchte ich sie bitten meine alten geräte zu löschen damit ich mich auf meinen neuen geräten neu anmelden und die applikationen neu installieren kann. besten danke im voraus für die schnelle hilfe freundlicher gruss,closed_max_devices,App: Swissmem eBOOK 5.5.0 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-21 08:14:44 MEZ | Last install: | Application starts: 1 | Unique Device : 4bc1a1acef244c0afcb1416218b3a60a | ,guten tag adrian wüst wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüsse swissmem support swissmem 21.02.2019 08:47 - xxx@xxx.xx schrieb: sehr geehrte damen und herren kürzlich habe ich mir ein neues notebook gekauft weil mein altes nicht mehr funktionierte. auch mein handy ist mir leider abhanden gekommen. nicht gerade mein bester monat zugegeben. deshalb möchte ich sie bitten meine alten geräte zu löschen damit ich mich auf meinen neuen geräten neu anmelden und die applikationen neu installieren kann. besten danke im voraus für die schnelle hilfe freundlicher gruss adrian wüst
2019022063000130,Anmeldung / Aktivierung,BEOOK,3,mein aktivitungscode wurde angeblich schon verwendet abe ich aber noch nicht.,closed successful,User account exists: Yes | | App: beook v5.5.1 | Jailbroken: No | Model: iPhone | Platform: iPhone93 | System Name: iOS | System Version: 12.1.4 | First install: 2019-02-20 20:56:36 MEZ | Application starts: 0 | Unique Device : 04be95c09a9c5fb2c935325da10c246e | UI Type: Simple ? | ,guten tag karima el-hamdi ich konnte aus dem protokoll der app entnehmen dass sie mit folgendem benutzer eingeloggt sind:\xxx@xxx.xx dieser benutzer ist im system jedoch nicht zu finden. der von ihnen angegebene aktivierungscode 53tu-ayyz-pe7c wurde für folgendes konto eingelöst:\xxx@xxx.xx. bitte versuchen sie sich nochmals mit diesem konto xxx@xxx.xx einzuloggen. falls sie probleme haben sollten oder ihr passwort vergessen haben senden sie bitte eine anfrage um das passwort zurückzusetzen. bei weiteren problemen senden sie bitte nochmals eine support-anfrage. freundliche grüsse sabrina hayoz ionesoft gmbh 20.02.2019 21:09 - xxx@xxx.xx schrieb: mein aktivitungscode wurde angeblich schon verwendet abe ich aber noch nicht. aktivierungscode: 53tu-ayyz-pe7c
