ticket,type,client,issuer,inquiry,state,meta,answer
2017071263000010,Geräteanzahl überschritten,Swissmem,3,bitte alle geräte entfernen die geräte wurden alle neu aufgesetzt. gruss und danke.,closed successful,App: Swissmem eBOOK 4.5.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-07-11 23:15:33 MESZ | Last install: 2017-07-11 23:17:59 MESZ | Application starts: 5 | Unique Device : c08e9d57f17e538a2b50d5e0d8ec01d9 | ,"Gerät entfernt, neu starten"
2017062263000070,Anmeldung / Aktivierung,RICHM,3,"ich habe die app aktualisiert und kann mich jetzt nicht mehr anmelden habe auch \""passwort vergessen \"" versucht dies funktionierte je doch auch nicht.",closed_max_devices,User account exists: Yes | | App: beook v4.5.0 | Jailbroken: No | Model: iPad | Platform: iPad54 | System Name: iOS | System Version: 10.2.1 | First install: 2015-08-22 20:05:43 MESZ | Application starts: 31 | Unique Device : 9a46bc8c31afa8405935a1ae84fd87a7 | ,"Gerät entfernt, neu starten"
2017061863000050,Anmeldung / Aktivierung,SVBA,3,ich musste wegen eines defekts meinen pc wechseln. habe den aktivierungscode eingegen nur wird mir keine lizenz freigeschaltet. aktivierungscode: 7qg3-7fv8-g52e,closed_max_devices,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-06-18 19:55:05 MESZ | Last install: | Application starts: 1 | Unique Device : cdf75f76a3bea5430abbda3a8b7a4a21 | ,"Gerät entfernt, neu starten"
2017061863000040,Geräteanzahl überschritten,DIHK,3,ich habe mir ein neues android-gerät gekauft und wollte die ihk-app drauf laden. zuvor habe ich auf meinem alten gerät die software gelöscht bzw. das gerät abgemeldet. dennoch kommt auf meinem neuen gerät bei der installation der hinweis: geräteanzahl überschritten. vielleicht könnten sie mir eine kurze info geben wie ich meine texbände auf dem neuen gerät wieder installieren kann. vielen dank. m. baranowski,closed_max_devices,App: IHK Lernen mobil 4.5.3 | Model: 2 cores | Platform: i686 | System Name: Linux | System Version: 4.0.9-android | First install: 2017-06-18 19:27:12 MESZ | Last install: 2017-06-18 19:27:12 MESZ | Application starts: 1 | Unique Device : 5667e7cdc26032922f2592a85d43589c | ,"Gerät entfernt, neu starten"
2017061763000010,Geräteanzahl überschritten,SMS-SG,3,"hallo support-team ... ich bin genervt von diesem programm und doch ahängig... ich will gerade das buch \""aspiration\"" von meinem laptop öffnen und das geht nicht der sagt mir geräte anzahl übertroffen??? was heißt das bitte? ich hab doch nur mein ipad und diesen laptop???",closed_max_devices,App: beook 4.5.1 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-03-29 19:14:57 MESZ | Last install: 2017-06-17 15:19:42 MESZ | Application starts: 9 | Unique Device : 2226c3b3b99ff8d5ed3278eacaa40a12 | ,"Gerät entfernt, neu starten"
2017061363000060,Fehler in der App,DIHK,3,danke für ihr tipp nur das hat auch nicht weitergeholfen.... wie gehe ich jetzt am besten vor ??,closed successful,App: IHK Lernen mobil 4.5.1 | Model: 4 cores | Platform: i686 | System Name: Linux | System Version: 3.4.34-5599218 | First install: 2017-03-01 13:32:47 GMT+00:00 | Last install: 2017-05-26 14:10:05 GMT+00:00 | Application starts: 35 | Unique Device : bf9a51913721113ecf5269b878849bd0 | ,Android: Neue Version updaten
2017060963000050,Anmeldung / Aktivierung,hep,3,falls sie ein problem mit der anmeldung oder dem aktivierungs-code haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungs-code an. beim versuch das gesellschafts programm herunterzuladen hat das nicht funktioniert. es hat innerhalb von ca. 3 sekunden den balken balken ausgefüllt. jetzt kann ich mich auch nicht mehr anmeldet. da steht jetzt kommunikationsfehler. danke für die hilfe,closed_old_app_version,App: eLehrmittel 3.2.3 | Model: 8 cores | Platform: x86 | System Name: Windows 8 | System Version: 6.2 | First install: 2015-09-18 13:15:06 MESZ | Last install: | Application starts: 26 | Unique Device : 4e629394e30bc5cef62342439f757ec3 | ,beook: Neue Version installieren RCP
2017060763000030,Fehler in der App,SMS-SG,3,nach dem starten wurden die daten migriert. dann kam eine fehlermeldung mit der aufforderung den support zu kontaktieren,closed successful,User account exists: Yes | | App: beook v4.5.0 | Jailbroken: No | Model: iPad | Platform: iPad44 | System Name: iOS | System Version: 10.3.2 | First install: 2017-03-06 12:55:08 MEZ | Application starts: 4 | Unique Device : aeb40904bd8995b85fccd0f4612f89f6 | ,"Catalog Konfiguration geändert, App neu Starten"
2017060663000010,Geräteanzahl überschritten,SVBA,3,bitte löschen sie mir das programm auf dem i pad. freundliche grüsse,closed_max_devices,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-06-06 06:27:57 MESZ | Last install: | Application starts: 1 | Unique Device : 6ec9ffd963ab48a7c951d368adbd87b5 | ,"Gerät entfernt, neu starten"
2017053163000010,Geräteanzahl überschritten,hep,3," wäre es möglich noch zwei weitere \""lizenzen\"" zu erhalten damit ich insgesamt auf vier geräten die app installieren könnte. ich nehmen an der gib liestal an einem pilotprojekt \""byod\"" teil und wäre froh wenn ich das hep-elehrmittel während der sommerpause auf verschiedenen geräten pc laptop und tablet testen könnte. besten dank für ihre rückmeldung. mit freundlichen grüssen p. kiefer ",closed_max_devices,App: eLehrmittel 4.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-05-23 08:35:36 MESZ | Last install: | Application starts: 7 | Unique Device : 9f3034f94b57eecf8804ea12212d37e8 | ,"Catalog Konfiguration geändert, App neu Starten"
2017053063000060,Fehler in der App,DIHK,3,seitdem ein systemupdate durchgeführt wurde kann ich keine aufgabe bearbeiten wenn ich um die aufgabe bearbeiten klicke erscheint danach nichts egal wie oft ich drauf klicke. wie kann ich dieses problem beseitigen ? hab ich mich vielleicht falsch aktiviert ?? oder ist dieses problem ihnen schon bekannt?? mit freundlichen grüßen,closed_license_error,App: IHK Lernen mobil 4.5.1 | Model: 4 cores | Platform: i686 | System Name: Linux | System Version: 3.4.34-5599218 | First install: 2017-03-01 13:32:47 GMT+00:00 | Last install: 2017-05-26 14:10:05 GMT+00:00 | Application starts: 30 | Unique Device : bf9a51913721113ecf5269b878849bd0 | ,RICHM: Anleitung Anmeldung
2017052863000050,Anmeldung / Aktivierung,WINGS,3,seit einiger zeit kann ich keine videos in meinem beook programm ansehen. daraufhin musste ich das beook neu auf meinem laptop installieren. nun ist der aktivierungscode aus meinem buch nicht mehr zulässig. wie gehe ich am besten vor? können sie vielleicht meine lizenz erneuern? bestellnummer: 11308.83eb aktivierungscode: g2sz-6437-o7ke ich bitte um schnelle hilfe da ich mich auf meine prüfung vorbereiten muss. vielen dank freundliche grüsse,closed successful,App: beook 4.4.3 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.10.5 | First install: 2015-09-01 21:04:42 MESZ | Last install: 2017-05-21 16:31:46 MESZ | Application starts: 57 | Unique Device : 0bcea03157663e8f1cef278f258d66f2 | ,Falscher Benutzername
2017052563000010,Anmeldung / Aktivierung,hep,3," ich habe als ich meine elehrmittel-app heute aufgestartet habe die meldung erhalten dass ich mich neu registrieren oder mit dem bestehenden konto anmelden soll. als ich mich mit meinem bereits bestehenden konto anmelden wollte und zuvor das passwort meines elehrmittel kontos geändert hatte konnte ich mich allerdings nicht anmelden. es kam ständig die meldung \""fehler bei der autorisierung\"". ich hoffe dass sie mir schnellstmöglich behilflich sein können da ich das lehrmittel dringend brauche! bei fragen stehe ich ihnen jederzeit gerne zur verfügung. freundliche grüsse ",closed_old_app_version,App: eLehrmittel 4.1.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-07-12 14:03:08 MESZ | Last install: 2016-11-25 14:13:29 MEZ | Application starts: 99 | Unique Device : 3e6b4e9467db5759fe879ace9d2bdd72 | ,beook: Neue Version installieren RCP
2017052463000040,Geräteanzahl überschritten,Swissmem,3," sehr geehrte damen und herren vor einiger zeit ging mein laptop kaputt wodurch ich eine lizenz \""verlor\"". die andere ist auf einem desktop computer installiert. nun würde ich gerne eine linzenzentfernung für den alten laptop beantragen. er war von asus aber den genauen namen weiss ich nicht mehr. freundliche grüsse ",closed_max_devices,App: Swissmem eBOOK 3.6.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-05-05 12:36:06 MESZ | Last install: | Application starts: 3 | Unique Device : 58220e305a1bea162920e17a5ad26f4a | ,"Gerät entfernt, neu starten"
2017052463000030,Geräteanzahl überschritten,Swissmem,3,sehr geehrte damen und herren aufgrund eines festplattenfehlers wurden sämtliche daten von dieses pc gelöscht ebenso die swissmem daten. beim erneuten eingeben der aktivierungscodes erscheint die meldung ungültiger aktivierungscode sodass ich sie bitten möchte die aktivierungscodes für diesen pc wieder freizugeben. mit freundlichen grüssen tom klinder,closed_max_devices,App: Swissmem eBOOK 3.6.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-12-15 09:57:54 MEZ | Last install: | Application starts: 3 | Unique Device : 3bb83abfde506a958fd6ca69b312957a | ,"Gerät entfernt, neu starten"
2017051963000080,Anmeldung / Aktivierung,WINGS,3,"wenn man im beook ein video schauen will und es anklickt erscheint die meldung \""die angeforderte datei wurde auf dem server nicht gefunden\"" leider kann ich die videos deshalb nicht schauen. bisher hat es immer funktioniert die meldung kam plötzlich. auch nachdem ich die app neu installiert habe blieb das problem bestehen. mein aktivierungscode:",hdrj-z8j8-ased Besten Dank,closed_license_error,Passwort zurücksetzen ausgelöst
2017051863000120,Anmeldung / Aktivierung,WINGS,3,ich habe mein beeok account schonmal mit dem aktivierungscode angemeldet. jetzt verlangt das beeok nochmal eine aktivierung. die verschieden unterlagen sind auch nicht aktiviert. ich danke ihnen für ihre schnelle unterstützung. freundliche grüsse,closed_old_app_version,App: beook 4.1.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-09-15 13:58:07 MESZ | Last install: 2016-11-24 13:21:18 MEZ | Application starts: 20 | Unique Device : 27a3c62aa90d49ca68ca67a9eb0f4e33 | ,RICHM: Anleitung Anmeldung
2017051563000130,Anmeldung / Aktivierung,BEOOK,3,ich habe die app auf meinem gerät installiert. weis aber mein log in daten nicht mehr. der aktivierungscode habe ich noch zur hand. können sie mir meine logindaten zukommen lassen bzw. meinen account zurücksetzen. freundliche grüsse,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-05-15 13:55:19 MESZ | Last install: | Application starts: 3 | Unique Device : ad72f9f229b89510c63b78dd32a4e16c | ,Passwort zurücksetzen ausgelöst
2017051463000010,Geräteanzahl überschritten,BEOOK,3,das ebook grundlagen - bäckerei konditorei confiserie ist nur für ein gerät registriert ich bitte sie dies zurückzusetzen. vielen dank,closed_max_devices,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-05-14 12:03:35 MESZ | Last install: | Application starts: 1 | Unique Device : b55c61f1ca40583100fd7d4db7dea168 | ,"Gerät entfernt, neu starten"
2017051163000080,Geräteanzahl überschritten,BEOOK,3,guten morgen felix ich komme nochmals mit dem gleichen problem. ich wollte auf meinem home-pc beeok installieren. er meldet dann aber *geräteanzahl* überschritten. ich habe insgesammt 3 geräte: survace windows laptop asus pc- asus alter pc dieser wurde ersetzt. der alte pc habe ich vor zwei monaten ersetzt. ich wäre froh wenn du den alten löschen könntest die gerätezahl aber bei 3 lassen würdest. dann kann ich am neuen beook installieren.,closed_max_devices,App: beook 4.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-05-11 08:58:00 MESZ | Last install: | Application starts: 1 | Unique Device : b302ceeac46cfcf6535abbc8ea29623e | ,"Gerät entfernt, neu starten"
2017051063000120,Anmeldung / Aktivierung,SVBA,3,ich benütze beeok schon seit anfangs augustich wollte mich nach einem update wieder anmelden doch nicht alle beeoks wurden freigeschaltet und ich kann mich mit meinem aktivierungs code nicht wieder anmelden hier noch mein aktivierungs code fr9w-ergg-2to9 ich hoffe auf schnelle lösung,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-17 18:59:53 MESZ | Last install: 2017-02-27 09:53:15 MEZ | Application starts: 121 | Unique Device : 6344ffee8462f99b819144ccedcc8604 | ,hep: Passwort zurücksetzen
2017050863000080,Fehler in der App,SMS-SG,3,leider hatte ich jetzt schon öfters das problem das meine notizen die ich zu einem bild geschrieben habe gelöscht wurden wenn ich später noch etwas ergänzen wollte. ich hab dazu mal ein kleinen test gemacht und bei aspiration/ punkt 8 einen text eingefügt wenn ich das bild jetzt bearbeiten möchte oder etwas zusätzlich dazu schreiben will verschwindet der text. bei weiteren fragen steh ich euch gerne zur seite nette grüsse,closed_novel_bug,User account exists: Yes | | App: beook v4.4.2 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.3.1 | First install: 2017-03-10 11:10:29 MEZ | Application starts: 119 | Unique Device : 68aa1837e39a589d58047c195e6da2c1 | ,Sketchpad: Gespeicherter Inhalt wird in Editor nicht angezeigt
2017050763000030,Fehler in der App,SVBA,3,ich kann mein beook-bücher nicht mehr neu instalieren nach dem aktualisiern. dann habe isch noch ein anderes problem und denke es hat ein zusammenhang mit dem ersten. jedes mal wenn ich die app beook starte kommt die meldung: benutzerdaten aktualiesieren fehlgeschlagen. ich bin aber mit dem internet verbunden.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2016-08-18 19:17:06 MESZ | Last install: 2017-03-02 16:12:47 MEZ | Application starts: 87 | Unique Device : e362f8e5e3cd2f809cdde095b034ae83 | ,hep: Passwort zurücksetzen
2017050763000020,Geräteanzahl überschritten,BEOOK,3,meiner computer ist viele male kaputt gegangen und ich musste alles wieder viele male installieren das ebook auch ich kann nicht mehr mein ebook aufmachen weil es kommt eine meldung in der steht dass ich die gräteanzahl überschritten habe wie kann ich das korrigieren? vielen dank im voraus mit freundlichen grüssen,closed_max_devices,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-04-09 10:11:34 MESZ | Last install: 2017-04-10 07:33:20 MESZ | Application starts: 5 | Unique Device : 7e6c5a34e3e9db1f206dd997812c4af6 | ,"Gerät entfernt, neu starten"
2017050563000020,Fehler in der App,SVBA,3,guten tag ich habe ein problem als ich die app öffnete war ales sehr sehr klein geschriben und es hat keine bilder .bitte überprüfen sie ob sich der fehler reproduzieren lässt. beschreiben sie dann bitte die letzten aktionen die sie vor dem fehlverhalten des programms getätigt haben.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.10.5 | First install: 2016-08-18 19:31:10 MESZ | Last install: 2017-03-17 08:21:00 MEZ | Application starts: 124 | Unique Device : 1b03138934efcd7dfc24be61ff79565d | ,"beook: RCP neu installieren, abmelden"
2017050263000150,Geräteanzahl überschritten,BEOOK,3,das e-book wurde nun endlich geladen kann es jedoch aufgrund geräteanzahl überschritten nicht installieren. vielen dank fürs freischalten.,closed successful,App: beook 4.4.5 | Model: 2 cores | Platform: armv7l | System Name: Linux | System Version: 3.0.31-2507339 | First install: 2017-05-02 19:44:41 MESZ | Last install: 2017-05-02 19:44:41 MESZ | Application starts: 1 | Unique Device : 3adfffe11b5eb062f2a742933f0b4b0b | ,"Gerät entfernt, neu starten"
2017042963000020,Geräteanzahl überschritten,BEOOK,3,ich würde gerne alle registrierten geräte zurücksetzen.,closed successful,App: beook 4.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-04-29 19:28:17 MESZ | Last install: | Application starts: 1 | Unique Device : bf48ed3c76d97a0ce3c73dceaa4567f3 | ,"Gerät entfernt, neu starten"
2017042863000030,Anmeldung / Aktivierung,RICHM,3,ich bin ausbildner mit 3 lernenden. gerne möchte ich das beook intensiever nutzen. wenn ich das programm starte komme ich auf die arbeitsebene. klicke ich aber auf arbeitsebene kommt die anmeldeseite für welche ich das passwort benötige. leider habe ich dieses verlegt. wie komme ich zu einem passwort um zukünftig probleme zu vermeiden? mit freundlichen grüssen peter allenspach bäckerei-bad 7500 st. moritz,closed successful,App: beook 4.4.3 | Model: 8 cores | Platform: x86 | System Name: Windows 8 | System Version: 6.2 | First install: 2015-09-16 21:16:42 MESZ | Last install: 2017-04-28 21:00:54 MESZ | Application starts: 6 | Unique Device : da69d551ff11b2841d32faff02fad899 | ,Passwort zurücksetzen ausgelöst
2017042363000040,Geräteanzahl überschritten,BEOOK,3,mein acer iconia one 10 hat einen bildschirmbruch. deshalb möchte ich nun das ebook gerne auf meinen laptop laden. ich bitte sie das acer zu löschen,closed successful,App: beook 4.4.3 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-04-23 16:51:30 MESZ | Last install: | Application starts: 3 | Unique Device : 3634ebbc227f885560bfc5ce5bac6ab0 | ,"Gerät entfernt, neu starten"
2017042063000030,Geräteanzahl überschritten,RICHM,3,mein computer ist kaputt. jetzt habe ich einen neuen computer und habe das beook geladen. es heisst gerätezahl überschritten. wie kann ich das ändern.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-04-20 17:26:17 MESZ | Last install: | Application starts: 1 | Unique Device : 652f4ae4cb40dfc1937da61471276f3a | ,"Gerät entfernt, neu starten"
2017041063000080,Anmeldung / Aktivierung,hep,3,ich kann mich seit dem neuen update nicht mehr ein loggen,closed successful,App: eLehrmittel 3.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 8 | System Version: 6.2 | First install: 2014-09-11 11:46:48 MESZ | Last install: 2015-09-05 11:02:32 MESZ | Application starts: 91 | Unique Device : 397dfa135d961c7ee130b5ca7dc2bc2c | ,beook: Neue Version installieren RCP
2017041063000040,Anmeldung / Aktivierung,hep,3,ich habe das app von elehrmittel heruntergladen. wenn ich mich anmelden möchte zeigt es immer an dass mit diesen bernutzernamen email und passwort keine anmeldung durchgeführt werden konnte. in der webseite kann ich mich aber mit diesen gleihen angaben anmelden.,closed successful,App: eLehrmittel 4.3.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-03-26 20:07:42 MESZ | Last install: | Application starts: 7 | Unique Device : 561118f10655a61fc0b4fd6d8fecde45 | ,beook: Neue Version installieren RCP
2017040663000050,Fehler in der App,SVBA,3,als ich im programm gearbeitet hatte die aufgabe fertig gelöst hatte und dann geschlossen hatte war nur noch die zahlen die ich zu einem früheren zeitpunkt gelöst hatte noch zu sehen. die anderen zahlen wurden gelöscht.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-09-01 09:08:35 MESZ | Last install: 2017-03-05 10:38:16 MEZ | Application starts: 135 | Unique Device : 4816bf6eca0c7b6a609b003467feb331 | ,Teamviewer
2017040563000090,Anmeldung / Aktivierung,RICHM,3,ich kann mich nicht beim neuen ebook basiswissen - verkauf anmelden sprich herunterhalden. und ich habe ein problem mit dem inhalt von abk denn ich kann keine bilder abrufen.,closed_old_app_version,User account exists: Yes | | App: beook v4.2.3 | Jailbroken: No | Model: iPad | Platform: iPad24 | System Name: iPhone OS | System Version: 8.4.1 | First install: 2017-02-01 07:34:38 MEZ | Application starts: 2 | Unique Device : 6ec0b6b5db9b17c4d96c46e88fb6f440 | ,Android: Neue Version updaten
2017040363000040,Geräteanzahl überschritten,RICHM,3,ich habe mein gerät gewechselt können sie mir bitte das erste zurück setzen. danke viel mal!,closed_max_devices,User account exists: Yes | | App: beook v4.4.2 | Jailbroken: No | Model: iPad | Platform: iPad44 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-09 08:09:47 MEZ | Application starts: 0 | Unique Device : fcb954090359b2cfdc6a9ab30e02c978 | ,"Gerät entfernt, neu starten"
2017033063000060,Geräteanzahl überschritten,hep,3,ich habe das e-lehrmittel auf meinem alten laptop samsung n150 plus installiert und anschliessend auf meinem neuen laptop acer aspire s13. auf dem alten laptop samsung n150 plus läuft das e-lehrmittel noch einwandfrei doch auf dem neuen laptop acer aspire s13 ist nur noch die testversion vorhanden. ich möchte gerne das vollumfänglich funktionierende e-lehrmittel auf dem acer aspire s13 der laptop von dem aus diese e-mail geschrieben wurde nutzen. ich wäre sehr froh wenn das problem so schnell wie möglich behoben werden könnnte da ich mich auf eine prüfung vorbereiten muss. herzlichen dank,closed successful,App: eLehrmittel 4.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-10-18 10:49:05 MESZ | Last install: 2017-03-30 17:16:56 MESZ | Application starts: 24 | Unique Device : 83f7f3167a9cb866670d24fe1cc5c45f | ,"Gerät entfernt, neu starten"
2017031863000070,Geräteanzahl überschritten,BEOOK,3,life akoya e2215t seiennummer: 30021256001768006 habe gerät zur reparatur eingeschickt garantie habe aber neues gerät zurück bekommen! freundliche grüsse flavia serricchio,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-03-18 13:18:49 MEZ | Last install: | Application starts: 3 | Unique Device : 6732a6264c32c2a482fc5fcf89da8d63 | ,"Gerät entfernt, neu starten"
2017031863000030,Anmeldung / Aktivierung,RICHM,3," gestern hatte ich ihnen mein problem geschildert und unter \""lizenzen [ticket#2017031763000162]\"" eine antwort mit anleitung zur beseitigung des fehlers erhalten. dementsprechend habe ich erst alle alten beook dateien gelöscht und anschließend das programm neu geladen. nach der ersten öffnung der exe datei war ich sofort angemeldet jedoch kein ebook freigeschaltet. auch nach eingabe des lizenzcodes änderte dies sich nicht. somit kann ich nicht auf das ebook von richemont zugreifen und sehe es auch nicht in der auswahl unter \""alle ebooks\"". mein lizenccode: 7v4d-g7aj-37zb. der text der ersten fehlermeldung: \""sehr geehrte damen und herren seit 2014 nutze ich die e-book version des buchs „grundlagen“ von richemont. vor einigen wochen konnte ich nicht mehr zugreifen und habe daraufhin die beook-sofware neu installiert. nach erfolgreicher anmeldung und mehrfacher eingabe des zugangscodes erhielt ich jedoch keinen zugang zu dem e-book und konnte sogar dieses buch nicht mehr in der auswahl „alle ebooks“ sehen. es wurde folgende meldung erhalten: image003.jpg image006.jpg zunächst habe ich mich mit richemont in verbindung gesetzt die mir empfahlen mich an ionesoft zu wenden. die lizenzunterlage habe ich als pdf beigefügt. ich bitte um information wie ich wieder zugang zu dem ebook erhalte.\"" mit freundlichen grüßen ursula kündgen ",closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2014-12-20 17:29:08 MEZ | Last install: 2017-03-11 11:43:30 MEZ | Application starts: 33 | Unique Device : 49dd8b9800bc05c8df3bf34549da20f8 | ,"Gerät entfernt, neu starten"
2017031763000170,Fehler in der App,Swissmem,3,bitte überprüfen sie ob sich der fehler reproduzieren lässt. beschreiben sie dann bitte die letzten aktionen die sie vor dem absturz getätigt haben. guten abend erneut habe ich ein problem im e-book app. ich habe ein neues surface erhalten und dieses neu aufgesetzt. leider muss ich erneut feststellen dass jeweils ein buch in dem swissmem app nicht richtig geladen wird. sprich ich kann das kapitel nicht wechseln. bei der letzten instalation war das problem mit dem prüfungsbuch metall dieses mal kann ich die kapitel sind grau hinterlegt im arbeitsbuch physik nicht wechseln. freundliche grüsse,closed successful,App: Swissmem eBOOK 3.6.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-03-04 11:43:34 MEZ | Last install: | Application starts: 15 | Unique Device : ad478a18f9b8db07e5cf0476c62aed0d | ,RICHM: Anleitung Anmeldung
2017031363000070,Fehler in der App,SVBA,3,in den textfeldern lässt sich nichts mehr reinschreiben. linien und farbige sachen gehen allerdings.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2016-05-10 09:36:07 MESZ | Last install: 2017-03-06 13:16:08 MEZ | Application starts: 45 | Unique Device : 37ba1c75605ac43fa84a113750ea1783 | ,RICHM: Anleitung Anmeldung
2017031063000030,Geräteanzahl überschritten,BEOOK,3,ich habe folgendes problem: ich habe mich auf meinem alten laptop angemeldet und registriert jedoch hat mein laptop dan den geisst aufgegen und ich kann jetzt die bücher nicht mehr herunterladen könnten sie mich bitte trennen so das es das auf dem neuen gerät funktioniert.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-03-10 15:13:02 MEZ | Last install: | Application starts: 1 | Unique Device : d109529d6e763237ca757291bbc37c94 | ,"Gerät entfernt, neu starten"
2017030863000090,Geräteanzahl überschritten,BEOOK,3,ich hatte vor kurzem probleme mit meinen gerät so das ich trotz aktivierungsschlüssel eine ebooks angezeigt bekam ich hab mein tab wiederholt formatiert und bekomme jetzt alle ebooks angezeigt leider kann ich keins installieren weil meine maximale anzahl an geräte erreicht ist. ich habe aber nur 1gerät in benutzung galaxie tab 10.1 uber hilfe würde ich mich sehr freuen nette grüße,closed successful,App: beook 4.4.3 | Model: 2 cores | Platform: armv7l | System Name: Linux | System Version: 3.0.31-1709803 | First install: 2017-03-08 18:40:24 MEZ | Last install: 2017-03-08 18:40:24 MEZ | Application starts: 1 | Unique Device : e71cec5e626e87f99fceeff4d2830caf | ,"Gerät entfernt, neu starten"
2017030763000150,Geräteanzahl überschritten,BEOOK,3,bitte überprüfen sie ob sich der fehler reproduzieren lässt. beschreiben sie dann bitte die letzten aktionen die sie vor dem fehlverhalten des programms getätigt haben. sehr geehrtes beook-team ich habe das problem dass ich mich auf zu vielen geräten registriert habe.... ich wüsse aber nicht wo überall. desshalb wollte ich fragen ob das möglich sei das sie mich auf allen aufgeführten geräten abmelden und dass ich das so wie von neuem beginnen kann? ich bedanke ich für ihre mithilfe. freundliche grüsse,closed successful,App: beook 4.4.3 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-02-28 19:09:46 MEZ | Last install: | Application starts: 6 | Unique Device : 1c27f86a5f0cfd69ff8a9f4f121e3b6b | ,"Gerät entfernt, neu starten"
2017030763000050,Fehler in der App,SVBA,3,im ordner elektik-elektronik ist nach dem aktualisieren der neuen version 4.4.3 alles verschwunden. es zeigt nur noch leere weisse seiten an!,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-30 10:23:49 MESZ | Last install: 2017-03-07 07:12:11 MEZ | Application starts: 97 | Unique Device : 3633bf264a3d8c5696c9b828228427ae | ,RICHM: Anleitung Anmeldung
2017030663000220,Anmeldung / Aktivierung,SVBA,3,leider kann ich das beeok nicht aktualisieren. der download wird zwar angezeigt bleibt aber auf 0% stehen. was kann ich dagegen tun? aktivierungscode: h6h3-3kfd-4wbe mit besten grüssen,closed successful,App: beook 3.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-28 19:53:09 MESZ | Last install: | Application starts: 38 | Unique Device : 16f5515561c3e36cf832df6e2f508f4b | ,beook: Neue Version installieren RCP
